name,type,source
Sorbitan palmitate,compound,food_db
Sorbitan stearate,compound,food_db
Sorbitan trioleate,compound,food_db
Sorbitan tristearate,compound,food_db
L-Sorbose,compound,food_db
Starch acetate,compound,food_db
Starch,compound,food_db
Asiaticoside B,compound,food_db
Amylose,compound,food_db
Sucrose,compound,food_db
Sucrose octaacetate,compound,food_db
Xylan,compound,food_db
Xylitol,compound,food_db
Xylobiose,compound,food_db
D-Xylose,compound,food_db
Chiro-Inositol,compound,food_db
Cryptoxanthin diepoxide,compound,food_db
Inulin,compound,food_db
Kojibiose,compound,food_db
Calcium lactobionate,compound,food_db
Lactose,compound,food_db
Lucuminoside,compound,food_db
Galactinol,compound,food_db
L-Galacto-2-heptulose,compound,food_db
Galabiose,compound,food_db
4-O-beta-D-Galactopyranosyl-D-galactose,compound,food_db
Kaempferol 3-feruloylapioside,compound,food_db
Artonin T,compound,food_db
Capsianoside C,compound,food_db
Capsianoside E,compound,food_db
alpha-D-Galactopyranose 1-dihydrogen phosphate,compound,food_db
Galacturonic acid,compound,food_db
D-Galacturonic acid,compound,food_db
Gein,compound,food_db
Gentiotriose,compound,food_db
N-Glycolylneuraminic acid,compound,food_db
Disodium guanylate,compound,food_db
Gynocardin,compound,food_db
Tetraphyllin B,compound,food_db
(-)-Quinic acid,compound,food_db
D-4-O-Methyl-myo-inositol,compound,food_db
4-O-Methyl-myo-inositol,compound,food_db
Maltulose,compound,food_db
Isodulcitol,compound,food_db
beta-D-3-Ribofuranosyluric acid,compound,food_db
Neokestose,compound,food_db
Cellulose,compound,food_db
Cellulose acetate,compound,food_db
Methyl cellulose,compound,food_db
gamma-Cyclodextrin,compound,food_db
Dextrantriose,compound,food_db
6-O-Glucosylmaltose,compound,food_db
Maltobionic acid,compound,food_db
Maltohexaose,compound,food_db
Maltopentaose,compound,food_db
Maltose,compound,food_db
beta-D-Fructofuranosyl alpha-D-glucopyranosyl-(1->4)-D-glucopyranoside,compound,food_db
Maltotetraose,compound,food_db
Maltotriose,compound,food_db
Mannan,compound,food_db
D-Manno-2-heptulose,compound,food_db
D-Mannose,compound,food_db
Melezitose,compound,food_db
Melibiose,compound,food_db
Galactaric acid,compound,food_db
Panose,compound,food_db
N-Acetylneuraminic acid,compound,food_db
Adenosine 5'-diphosphate glucose,compound,food_db
Acadesine 5'-monophosphate,compound,food_db
D-Apiose,compound,food_db
beta-D-Apiofuranose,compound,food_db
Arabinan,compound,food_db
Gum arabic,compound,food_db
Arabinose,compound,food_db
D-Arabinose,compound,food_db
Isomaltose,compound,food_db
Arbutin,compound,food_db
Ascorbic acid,compound,food_db
L-Ascorbic acid,compound,food_db
Calcium ascorbate,compound,food_db
Sodium ascorbate,compound,food_db
Pangamic acid,compound,food_db
Punicafolin,compound,food_db
D-erythro-D-galacto-octitol,compound,food_db
D-glycero-L-galacto-Octulose,compound,food_db
D-erythro-L-galacto-Nonulose,compound,food_db
Squamocin K,compound,food_db
Asitribin,compound,food_db
Asimilobin,compound,food_db
Annomuricin A,compound,food_db
Annoglaucin,compound,food_db
Muricatin C,compound,food_db
Muricatin A,compound,food_db
Fujiglucon,compound,food_db
Methyl beta-D-glucopyranoside,compound,food_db
Asiminenin B,compound,food_db
Annomuricin B,compound,food_db
Annomuricin C,compound,food_db
Muricatocin B,compound,food_db
Muricatocin C,compound,food_db
Muricatocin A,compound,food_db
Troxerutin,compound,food_db
Ethyl beta-D-glucopyranoside,compound,food_db
Squamosten A,compound,food_db
Coriandrone E,compound,food_db
Coriandrone D,compound,food_db
Simonin I,compound,food_db
Simonin V,compound,food_db
Simonin II,compound,food_db
Simonin III,compound,food_db
Simonin IV,compound,food_db
Avenoleic acid,compound,food_db
Hexyl acetate,compound,food_db
1-Isomangostin,compound,food_db
2-O-Methylxylose,compound,food_db
(+)-11-Hydroxy-9-triacontanone,compound,food_db
Bis(2-furanylmethyl) disulfide,compound,food_db
25-Methyl-1-hexacosanol,compound,food_db
15-Hentriacontanol,compound,food_db
Glabrin A,compound,food_db
"12-Hydroxy-8,10-octadecadienoic acid",compound,food_db
Cycloartomunoxanthone,compound,food_db
Bissulfine,compound,food_db
Nopol,compound,food_db
(E)-3-Hexen-1-ol,compound,food_db
Austalide B,compound,food_db
Austalide A,compound,food_db
gamma-Tocotrienol,compound,food_db
d-Tocotrienol,compound,food_db
Glucoconvallatoxoloside,compound,food_db
"(1alpha,3beta,20S,22R,24S,25S)-Pubescenin",compound,food_db
Scutigeral,compound,food_db
alpha1-Sitosterol,compound,food_db
Stigmastanol,compound,food_db
"(3beta,5alpha,24S)-Stigmasta-7,25-dien-3-ol",compound,food_db
"(3beta,5alpha,6beta,24R)-Stigmastane-3,5,6-triol",compound,food_db
7-Oxostigmasterol,compound,food_db
Valerenic acid,compound,food_db
Vitamin K2,compound,food_db
Elenolide,compound,food_db
Withanolide B,compound,food_db
Fucosterol,compound,food_db
Isofucosterol,compound,food_db
Ikshusterol,compound,food_db
Neogitogenin,compound,food_db
Sarsasapogenin,compound,food_db
1-Mercapto-2-propanone,compound,food_db
3-Methylbutanoic acid,compound,food_db
Methyl 3-methylbutanoate,compound,food_db
Ethyl isovalerate,compound,food_db
Isopentyl isopentanoate,compound,food_db
(±)-Sulcatol,compound,food_db
(±)-6-Methyl-5-hepten-2-yl acetate,compound,food_db
Euglobal Ia1,compound,food_db
Euglobal Ib,compound,food_db
Euglobal Ic,compound,food_db
Euglobal IIa,compound,food_db
Euglobal IVa,compound,food_db
Euglobal VII,compound,food_db
Euglobal V,compound,food_db
Melongoside O,compound,food_db
Hydroxycitronellol,compound,food_db
Ginkgolide M,compound,food_db
Isoaustin,compound,food_db
Neriantogenin,compound,food_db
Isohumulinone A,compound,food_db
Asparagoside A,compound,food_db
Gitonin,compound,food_db
Uttronin A,compound,food_db
Smilagenin,compound,food_db
Dexamethasone,compound,food_db
Melongoside P,compound,food_db
Butyl propionate,compound,food_db
Neogrifolin,compound,food_db
Amasterol,compound,food_db
Ostreasterol,compound,food_db
Taraxacoside,compound,food_db
Isopropyl propionate,compound,food_db
Boviquinone 4,compound,food_db
1H-Indole-3-acetonitrile,compound,food_db
Ethyl propionate,compound,food_db
Propyl propionate,compound,food_db
Methyl 3-phenylpropanoate,compound,food_db
"1,1-Dimethoxyethane",compound,food_db
Methyl propionate,compound,food_db
Benzyl propionate,compound,food_db
2-Hydroxy-2-methylbutanedioic acid,compound,food_db
Cohulupone,compound,food_db
Australigenin,compound,food_db
(S)-3-Octanol,compound,food_db
Albafuran A,compound,food_db
Albafuran B,compound,food_db
"(3beta,4alpha,5alpha)-4-Methyl-8(14)-cholesten-3-ol",compound,food_db
25-Methyl-24-methylenecholesterol,compound,food_db
"4,14-Dimethylergosta-8,25-dien-3-ol",compound,food_db
Biflorin,compound,food_db
Diosbulbinoside D,compound,food_db
Pubescenol,compound,food_db
Synephrine,compound,food_db
Shikimic acid 3-phosphate,compound,food_db
Gibberellin A84,compound,food_db
Dihydrozeatin,compound,food_db
2-Methylthio-N6-(delta2-isopentenyl)adenosine,compound,food_db
2-Methylthioribosyl-trans-zeatin,compound,food_db
5-Hydroxyindole-3-acetic acid,compound,food_db
Indole-3-butyric acid,compound,food_db
alpha-N-Carbomethoxyacetyl-4-chloro-D-tryptophan,compound,food_db
alpha-N-Carboethoxyacetyl-4-chloro-D-tryptophan,compound,food_db
2-Phosphoglycerate,compound,food_db
4-O-(Indole-3-acetyl)-D-glucopyranose,compound,food_db
5-Hydroxyglucobrassicin,compound,food_db
5-Methoxyglucobrassicin,compound,food_db
(+)-Bottrospicatol,compound,food_db
Castasterone,compound,food_db
(+/-)-alpha-Thujene,compound,food_db
"3,24-Diepicastasterone",compound,food_db
28-Norcastasterone,compound,food_db
2-Deoxy-28-homocastasterone,compound,food_db
2-Deoxy-25-Methyldolichosterone,compound,food_db
3-epi-2-Deoxy-25-methyldolichosterone,compound,food_db
3-epi-6-Deoxocastasterone,compound,food_db
6-Deoxo-28-homo-dolichosterone,compound,food_db
6-Deoxo-25-methyldolichosterone,compound,food_db
23-O-beta-D-Glucopyranosyl-25-methyldolichosterone,compound,food_db
23-O-beta-D-Glucopyranosyl-2-epi-25-methyldolichosterone,compound,food_db
Methyl epijasmonate,compound,food_db
Parasorbic acid,compound,food_db
2-Thioxothiazolidine-4-carboxylic acid,compound,food_db
Methyl pheophorbide a,compound,food_db
OPC-4:0,compound,food_db
OPC-6:0,compound,food_db
"(12S,13S)-EOD",compound,food_db
13(S)-Hydroperoxylinolenic acid,compound,food_db
12-oxo-PDA,compound,food_db
3-Oxo-2-(2-entenyl)cyclopentaneoctanoic acid,compound,food_db
5-HETE,compound,food_db
12-HETE,compound,food_db
15-HETE,compound,food_db
4-Hydroxy-2E-nonenal,compound,food_db
Ayapin,compound,food_db
(-)-Pinoresinol,compound,food_db
(+)-Secoisolariciresinol,compound,food_db
(-)-Arctigenin,compound,food_db
(+)-Pinoresinolin,compound,food_db
(-)-Arctiin,compound,food_db
2-Hydroxypseudobaptigenin,compound,food_db
(3R)-Sophorol,compound,food_db
Medioresinol,compound,food_db
(-)-Olivil,compound,food_db
Lappaol A,compound,food_db
Lappaol C,compound,food_db
(+)-Bornyl diphosphate,compound,food_db
(+)-Camphene,compound,food_db
(+)-trans-Sabinene hydrate,compound,food_db
(+)-Sabinone,compound,food_db
cis-Sabinene hydrate,compound,food_db
(+)-trans-Sabinol,compound,food_db
(3R)-Linalyl diphosphate,compound,food_db
2-Hydroxycampholonic acid,compound,food_db
alpha-Campholonic acid,compound,food_db
6-Oxocamphor,compound,food_db
cis-beta-Ocimene,compound,food_db
Geranyl diphosphate,compound,food_db
Isoketocamphoric acid,compound,food_db
trans-beta-Ocimene,compound,food_db
"9beta-Pimara-7,15-diene",compound,food_db
ent-Copalyl diphosphate,compound,food_db
ent-Sandaracopimaradiene,compound,food_db
Stemar-13-ene,compound,food_db
syn-Copalyl diphosphate,compound,food_db
Butin,compound,food_db
Sakuranetin,compound,food_db
6-Methylscutellarein,compound,food_db
beta-D-Glucosamine,compound,food_db
D-Arabitol,compound,food_db
2-Carboxyarabinitol 1-phosphate,compound,food_db
Glutaric acid,compound,food_db
Hentriacontane,compound,food_db
"Hentriacontane-14,16-dione",compound,food_db
Hexacosan-1-ol,compound,food_db
Tritriacontane,compound,food_db
Dehydrosafynol,compound,food_db
Eutypine,compound,food_db
"(Z)-3,5-Hexadienyl butyrate",compound,food_db
Pinolidoxin,compound,food_db
12-Hydroxyjasmonic acid glucoside,compound,food_db
L-Homoarginine,compound,food_db
L-Homocysteine,compound,food_db
(+)-gamma-Hydroxy-L-homoarginine,compound,food_db
Cadaverine,compound,food_db
Putrescine,compound,food_db
Glucolepidiin,compound,food_db
Glucoputranjivin,compound,food_db
Glutathione,compound,food_db
Phaseolotoxin,compound,food_db
Cucumopine,compound,food_db
Dimboa glucoside,compound,food_db
Glaucine,compound,food_db
Liriodenine,compound,food_db
Xylopine,compound,food_db
Lycopsamine,compound,food_db
"2,8-Dihydroxy-3,4,7-trimethoxy-dibenzofuran",compound,food_db
Alloimperatorin,compound,food_db
Peucedanin,compound,food_db
"4,8,5'-Trimethylpsoralen",compound,food_db
Anhydroglycinol,compound,food_db
"1,2-Benzenediol",compound,food_db
Coniferyl aldehyde,compound,food_db
"1,5-Dicaffeoylquinic acid",compound,food_db
Sinapaldehyde,compound,food_db
Lapachenole,compound,food_db
(+)-Rotundifolone,compound,food_db
Verbenalin,compound,food_db
alpha-Copaene,compound,food_db
(S)-(+)-Curcumene,compound,food_db
Ipomoeamarone,compound,food_db
alpha-Ylangene,compound,food_db
Arctiopicrin,compound,food_db
8-Deoxylactucin,compound,food_db
Geranylgeraniol,compound,food_db
Oryzalexin A,compound,food_db
Theasaponin,compound,food_db
Officinalisnin I,compound,food_db
Betulinic acid,compound,food_db
"beta-Carotene 5,6-epoxide",compound,food_db
Lactucaxanthin,compound,food_db
"7,4'-Dihydroxyflavone",compound,food_db
Cirsimaritin,compound,food_db
Tetramethoxyluteolin,compound,food_db
Eupatorin,compound,food_db
Apigenin 7-(6''-malonylglucoside),compound,food_db
Luteolin 7-(2''-apiosylglucoside),compound,food_db
"5,7-Dihydroxy-3,6-dimethoxyflavone",compound,food_db
Artemetin,compound,food_db
"3,3',4',7,8-Pentamethylgossypetin",compound,food_db
"5,3',4'-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone",compound,food_db
Isorhamnetin 3-vicianoside,compound,food_db
"5,3',4'-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone 4'-glucuronide",compound,food_db
"5,4'-Dihydroxy-3,3'-dimethoxy-6,7-methylenedioxyflavone 4'-glucuronide",compound,food_db
Kaempferol 3-(2'''-(E)-caffeylsophoroside)-7-glucoside,compound,food_db
Quercetin 3-(6''''-p-coumarylsophorotrioside),compound,food_db
Quercetin 3-(6''''-caffeylsophorotrioside),compound,food_db
Quercetin 3-(6''''-ferulylsophorotrioside),compound,food_db
Quercetin 3-(6''''-sinapylsophorotrioside),compound,food_db
3'-Deoxyderhamnosylmaysin,compound,food_db
Carlinoside,compound,food_db
Isoswertisin 4'-rhamnoside,compound,food_db
Derhamnosylmaysin,compound,food_db
3'-O-Methylderhamnosylmaysin,compound,food_db
"6,8-Di-C-beta-D-arabinopyranosylapigenin",compound,food_db
Apigeninidin,compound,food_db
"Cyanidin 3-O-(2""-xylosyl-6""-glucosyl-galactoside)",compound,food_db
Apigeninidin 5-(5''-caffeylarabinoside),compound,food_db
Pelargonidin 3-p-coumarylglucoside,compound,food_db
Cyanidin 3-(6''-acetylglucoside),compound,food_db
Cyanidin 3-(3''-malonylglucoside),compound,food_db
"Cyanidin 3-(3'',6''-dimalonylglucoside)",compound,food_db
Cyanidin 3-(6''-malonyllaminaribioside),compound,food_db
"Cyanidin 3-O-(2""-xylosyl-6""-(6""'-p-hydroxybenzoyl-glucosyl)-galactoside)",compound,food_db
"Cyanidin 3-O-(2""-xylosyl-6""-(6""'-p-coumaroyl-glucosyl)-galactoside)",compound,food_db
Cyanidin 3-(6''-p-coumarylsophoroside) 5-glucoside,compound,food_db
Cyanidin 3-(6''-caffeylsophoroside) 5-glucoside,compound,food_db
Cyanidin 3-[6''-(4-glucosyl-p-coumaryl)sophoroside] 5-glucoside,compound,food_db
"Cyanidin 3-(6'',6'''-dicaffeylsophoroside) 5-glucoside",compound,food_db
Cyanidin 3-(6''-caffeyl-6'''-ferulylsophoroside) 5-glucoside,compound,food_db
Peonidin 3-(6''-acetyl-glucoside),compound,food_db
Peonidin 3-(6''-caffeoyl-glucoside),compound,food_db
"Peonidin acetyl 3,5-diglucoside",compound,food_db
Peonidin 3-(6''-malonyl-glucoside) 5-glucoside,compound,food_db
Peonidin 3-feruloyl-diglucoside 5-glucoside,compound,food_db
Peonidin 3-caffeoyl-rutinoside 5-glucoside,compound,food_db
Delphinidin 3-caffeoylglucoside,compound,food_db
Dimalonylawobanin,compound,food_db
Petunidin 3-(6''-acetylglucoside),compound,food_db
Petunidin 3-(4'''-p-coumaroyl-rutinoside),compound,food_db
Malvidin 3-(6''-p-coumarylglucoside),compound,food_db
Malvidin 3-(6''-p-caffeyglucoside),compound,food_db
Malvidin 3-(6''-p-coumarylglucoside) 5-dimalonylglucoside,compound,food_db
Cerasin,compound,food_db
Cerasidin,compound,food_db
4-Hydroxyderricin,compound,food_db
Xanthoangelol D,compound,food_db
Xanthoangelol E,compound,food_db
Xanthoangelol,compound,food_db
Xanthoangelol B,compound,food_db
Xanthoangelol C,compound,food_db
Xanthosine,compound,food_db
Gibberellin A116,compound,food_db
Malonyl CoA,compound,food_db
Cinnamoyl-CoA,compound,food_db
4-Coumaroyl-CoA,compound,food_db
Glucoalyssin,compound,food_db
8-Methylsulfinyloctyl glucosinolate,compound,food_db
16-Hydroxy-hexadecanoic acid,compound,food_db
Sucrose 6-phosphate,compound,food_db
Allantoin,compound,food_db
D-Erythrose 4-phosphate,compound,food_db
D-Ribose 5-phosphate,compound,food_db
5-Hydroxyisourate,compound,food_db
2-Oxo-4-hydroxy-4-carboxy-5-ureidoimidazole,compound,food_db
Dihydroxyacetone phosphate,compound,food_db
D-Glyceraldehyde 3-phosphate,compound,food_db
7-Methylxanthosine,compound,food_db
5-Methylthiopentylglucosinolate,compound,food_db
4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate,compound,food_db
n-Hexyl glucosinolate,compound,food_db
2-Hydroxyethyl glucosinolate,compound,food_db
4-Methylsulfonyl-3-butenyl glucosinolate,compound,food_db
5-Oxoheptyl glucosinolate,compound,food_db
Aromadendrin 3-galactoside,compound,food_db
Gallocatechin 3'-gallate,compound,food_db
Epigallocatechin 3-caffeate,compound,food_db
Catechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,compound,food_db
Epicatechin-(4beta->6)-catechin 3-gallate,compound,food_db
Procyanidin B2 3-gallate,compound,food_db
Catechin-(4alpha->8)-epicatechin 3'-gallate,compound,food_db
Epicatechin-(4beta->8)-catechin 3-gallate,compound,food_db
Epicatechin-(4beta->8)-epicatechin 3'-gallate,compound,food_db
[Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,compound,food_db
Epicatechin-(4beta->8)-epicatechin-(4beta->8)-catechin 3''-gallate,compound,food_db
"ent-Epiafzelechin-(2alpha->7,4alpha->8)-catechin",compound,food_db
"Epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epicatechin-(4beta->6)-catechin",compound,food_db
"Epicatechin-(2beta->7,4beta->8)-[epicatechin-(4beta->8)]2-catechin",compound,food_db
"ent-Epicatechin-(2alpha->7,4alpha->8)-epicatechin 3-arabinoside",compound,food_db
"ent-Epicatechin-(2alpha->7,4alpha->8)-epicatechin 3-galactoside",compound,food_db
Eugenigrandin A,compound,food_db
5-O-Methylgenistein,compound,food_db
Anhydropisatin,compound,food_db
"7,8,2',4'-Tetrahydroxyisoflavone",compound,food_db
(+)-Dihydrowighteone,compound,food_db
3'-Dimethylallylkievitone,compound,food_db
2-Prenyl-6alpha-hydroxyphaseollidin,compound,food_db
Demethyltexasin 4'-O-glucoside,compound,food_db
Hastatoside,compound,food_db
2-Isopropylcyclopentanone,compound,food_db
(R)-Linden ether,compound,food_db
"(1R,2R,4R,5S)-(+)-p-Menthane-2,5-diol",compound,food_db
p-Menth-4(8)-en-3-ol,compound,food_db
5-Carboxypyranocyanidin 3-O-beta-glucopyranoside,compound,food_db
5-Carboxypyranocyanidin 3-O-(6''-O-malonyl-beta-glucopyranoside),compound,food_db
"cis-Resveratrol-3,4'-O-beta-diglucoside",compound,food_db
trans-p-Feruloyl-beta-D-glucopyranoside,compound,food_db
trans-p-Ferulyl alcohol 4-O-[6-(2-methyl-3-hydroxypropionyl)] glucopyranoside,compound,food_db
Luteolin 7-O-(2-apiofuranosyl-4-glucopyranosyl-6-malonyl)glucopyranoside,compound,food_db
(-)-alpha-Curcumene,compound,food_db
Arctiol,compound,food_db
Luteolin 7-glucoside 3'-glucuronide,compound,food_db
Kaempferol 3-alpha-D-arabinopyranoside,compound,food_db
Kaempferol 3-rhamnosyl-(1->3)-rhamnosyl-(1->6)-glucoside,compound,food_db
Kaempferol 7-(3G-glucosylgentiobioside),compound,food_db
Kaempferol 3-(2''-(E)-feruloylgalactosyl-(1->4)-glucoside),compound,food_db
Kaempferol 3-rhamnosyl-(1->3)(4'''-acetylrhamnosyl)(1->6)-glucoside,compound,food_db
Kaempferol 3-glucosyl-(1->2)-(6''-acetylgalactoside)-7-glucoside,compound,food_db
Quercetin 3-glucosyl-(1->2)-galactoside 7-glucoside,compound,food_db
"3,4'-Dimethyquercetin 7-[alpha-L-arabinofuranosyl-(1->6)-glucoside]",compound,food_db
"5,4'-Dihydrox-3-methoxy-6,7-methylenedioxyflavone 4'-glucuronide",compound,food_db
Cucumerin B,compound,food_db
Cucumerin A,compound,food_db
"6-C-beta-D-Glucopyranosyl-5,7,2',4',5'-pentahydroxyflavone",compound,food_db
Pelargonidin 3-O-[2-O-(6-(E)-feruloyl-beta-D-glucopyranosyl)-6-O-(E)-feruloyl-beta-D-glucopyranoside] 5-O-(beta-D-glucopyranoside),compound,food_db
Isovitexin 6''-rhamnoside,compound,food_db
Isoorientin 2''-arabinoside,compound,food_db
2''-O-alpha-L-Rhamnosyl-6-C-fucosyl-luteolin,compound,food_db
2''-O-alpha-L-Rhamnosyl-6-C-quinovopyranosyl-luteolin,compound,food_db
2''-O-alpha-L-Rhamnosyl-6-C-fucosyl-3'-methoxyluteolin,compound,food_db
Isovitexin 7-(6'''-(E)-p-coumaroylglucoside),compound,food_db
Isovitexin 7-(6'''-(E)-p-feruloylglucoside),compound,food_db
Isovitexin 2''-(6'''-(E)-p-coumaroylglucoside),compound,food_db
Isovitexin 2''-(6'''-(E)-p-coumaroylglucoside) 4'-glucoside,compound,food_db
Isovitexin 2''-(6'''-(E)-feruloylglucoside) 4'-glucoside,compound,food_db
Vitexin 6''-O-malonyl 2''-O-xyloside,compound,food_db
Isoorientin 7-O-(6'''-O-(E)-feruloyl)glucoside,compound,food_db
Isoscoparin 4'-glucoside,compound,food_db
Isosakuranetin 7-[arabinosyl-(1->6)-glucoside],compound,food_db
"5,6,7,4'-Tetrahydroxyflavanone 6,7-diglucoside",compound,food_db
"5,7,3',4'-Tetrahydroxyflavanone 7-alpha-L-arabinofuranosyl-(1->6)-glucoside",compound,food_db
Xanthoangelol F,compound,food_db
